Id,Province,Year,Location,Plot,Tree,Species,Diameter,Height,Lat,Long,Biomass
2392,NT,1981,Fort Smith,32,138,Black Spruce,21.3,13.69,60.017,-111.95,115.48
2393,NT,1981,Fort Smith,32,139,Black Spruce,20.6,12.64,60.017,-111.95,92.93
2394,NT,1981,Fort Smith,32,140,Black Spruce,20.9,12.65,60.017,-111.95,126.92
2395,NT,1981,Fort Smith,32,141,Black Spruce,22.1,12.12,60.017,-111.95,143.31
2396,NT,1981,Fort Smith,32,142,Black Spruce,20.9,13.78,60.017,-111.95,100.54
2397,NT,1981,Fort Smith,32,143,Black Spruce,12.3,10.55,60.017,-111.95,28.51
2398,NT,1981,Fort Smith,32,144,Black Spruce,14.7,12.54,60.017,-111.95,57.92
2399,NT,1981,Fort Smith,32,145,Black Spruce,13.1,10.05,60.017,-111.95,37.95
2400,NT,1981,Fort Smith,32,146,Black Spruce,13.0,12.99,60.017,-111.95,47.55
2401,NT,1981,Fort Smith,32,147,Tamarack Larch,25.6,15.14,60.017,-111.95,218.22
2402,NT,1981,Fort Smith,32,148,Tamarack Larch,21.8,16.26,60.017,-111.95,149.09
2403,NT,1981,Fort Smith,32,149,Tamarack Larch,24.2,15.45,60.017,-111.95,172.21
2404,NT,1981,Fort Smith,32,150,Tamarack Larch,18.5,16.43,60.017,-111.95,104.14
2405,NT,1981,Fort Smith,32,151,Tamarack Larch,9.5,6.61,60.017,-111.95,12.92
2406,NT,1981,Fort Smith,32,152,Tamarack Larch,17.2,15.26,60.017,-111.95,91.63
2407,NT,1981,Fort Smith,32,153,Black Spruce,14.8,13.91,60.017,-111.95,51.02
2408,NT,1981,Fort Smith,32,154,Tamarack Larch,14.6,15.13,60.017,-111.95,58.87
2409,NT,1981,Fort Smith,32,155,Tamarack Larch,26.8,16.01,60.017,-111.95,212.78
2410,NT,1981,Fort Smith,32,156,Tamarack Larch,24.9,14.22,60.017,-111.95,147.77
2411,NT,1981,Fort Smith,32,157,Trembling Aspen,4.4,5.16,60.017,-111.95,2.59
2412,NT,1981,Fort Smith,32,158,Trembling Aspen,7.4,8.72,60.017,-111.95,9.17
2413,NT,1981,Fort Smith,32,159,Trembling Aspen,6.0,9.41,60.017,-111.95,15.02
2414,NT,1981,Fort Smith,32,160,Balsam Poplar,6.0,5.91,60.017,-111.95,4.79
2415,NT,1981,Fort Smith,32,161,Balsam Poplar,8.8,9.56,60.017,-111.95,14.11
2416,NT,1981,Fort Smith,32,162,Trembling Aspen,9.3,8.54,60.017,-111.95,18.49
2417,NT,1981,Fort Smith,32,163,Balsam Poplar,7.8,8.71,60.017,-111.95,11.16
2418,NT,1981,Fort Smith,32,166,Balsam Poplar,9.0,10.13,60.017,-111.95,6.64
2419,NT,1981,Fort Smith,32,167,Balsam Poplar,6.4,6.97,60.017,-111.95,5.51
2420,NT,1981,Fort Smith,32,168,Trembling Aspen,5.0,7.49,60.017,-111.95,4.07
2421,NT,1981,Fort Smith,32,169,Trembling Aspen,7.2,8.2,60.017,-111.95,9.55
2422,NT,1981,Fort Smith,32,170,Tamarack Larch,20.5,14.41,60.017,-111.95,121.62
2423,NT,1981,Fort Smith,32,171,Tamarack Larch,20.7,13.77,60.017,-111.95,102.89
2424,NT,1981,Fort Smith,32,172,Tamarack Larch,12.0,11.37,60.017,-111.95,15.26
2425,NT,1981,Fort Smith,32,173,Tamarack Larch,17.0,9.19,60.017,-111.95,75.25
2426,NT,1981,Fort Smith,32,174,Tamarack Larch,13.9,12.82,60.017,-111.95,55.79
2427,NT,1981,Fort Smith,32,175,Tamarack Larch,7.7,7.61,60.017,-111.95,15.12
2428,NT,1981,Fort Smith,32,176,Tamarack Larch,12.2,12.03,60.017,-111.95,43.09
2429,NT,1981,Fort Smith,32,177,Black Spruce,9.1,8.77,60.017,-111.95,19.51
2430,NT,1981,Fort Smith,32,178,Black Spruce,20.6,14.77,60.017,-111.95,111.06
2431,NT,1981,Fort Smith,32,179,Black Spruce,9.9,7.9,60.017,-111.95,18.35
2432,NT,1981,Fort Smith,32,180,Black Spruce,12.5,10.68,60.017,-111.95,44.58
2433,NT,1981,Fort Smith,32,181,Black Spruce,6.8,6.82,60.017,-111.95,7.41
2434,NT,1981,Fort Smith,32,182,Tamarack Larch,5.2,4.01,60.017,-111.95,3.71
2435,NT,1981,Fort Smith,32,183,Tamarack Larch,7.9,7.36,60.017,-111.95,15.18
2436,NT,1981,Fort Smith,32,184,Tamarack Larch,7.5,8.23,60.017,-111.95,9.84
2437,NT,1981,Fort Smith,32,185,Tamarack Larch,6.3,6.17,60.017,-111.95,6.91
2438,NT,1981,Fort Smith,32,186,Trembling Aspen,6.8,8.76,60.017,-111.95,9.15
2439,NT,1981,Fort Smith,32,187,Tamarack Larch,4.9,5.6,60.017,-111.95,4.07
2440,NT,1981,Fort Smith,32,188,Black Spruce,2.9,3.62,60.017,-111.95,1.74
2441,NT,1981,Fort Smith,32,189,Jack Pine,4.7,4.32,60.017,-111.95,4.93
2442,NT,1981,Fort Simpson,33,190,Trembling Aspen,40.2,26.68,61.75,-121.233,666.95
2443,NT,1981,Fort Simpson,33,191,Trembling Aspen,33.6,26.05,61.75,-121.233,430.8
2444,NT,1981,Fort Simpson,33,192,Trembling Aspen,40.6,26.89,61.75,-121.233,820.5
2445,NT,1981,Fort Simpson,33,193,Trembling Aspen,31.2,26.02,61.75,-121.233,435.74
2446,NT,1981,Fort Simpson,33,194,Trembling Aspen,33.3,26.37,61.75,-121.233,435.69
2447,NT,1981,Fort Simpson,33,195,Trembling Aspen,33.8,27.1,61.75,-121.233,449.12
2448,NT,1981,Fort Simpson,33,196,Balsam Poplar,33.1,17.05,61.75,-121.233,349.03
2449,NT,1981,Fort Simpson,33,197,Trembling Aspen,35.5,24.83,61.75,-121.233,528.45
2450,NT,1981,Fort Simpson,33,199,Balsam Poplar,34.4,21.62,61.75,-121.233,375.25
2451,NT,1981,Fort Simpson,33,200,Balsam Poplar,32.9,18.53,61.75,-121.233,365.19
2452,NT,1981,Fort Simpson,33,201,Balsam Poplar,31.7,21.88,61.75,-121.233,314.58
2453,NT,1981,Fort Simpson,33,202,Balsam Poplar,34.5,20.57,61.75,-121.233,475.66
2454,NT,1981,Fort Simpson,33,204,Trembling Aspen,24.5,18.9,61.75,-121.233,228.85
2455,NT,1981,Fort Simpson,33,205,Trembling Aspen,24.1,20.71,61.75,-121.233,246.69
2456,NT,1981,Fort Simpson,33,206,Trembling Aspen,22.7,20.59,61.75,-121.233,194.03
2457,NT,1981,Fort Simpson,33,207,Trembling Aspen,24.5,20.36,61.75,-121.233,249.94
2458,NT,1981,Fort Simpson,33,208,Trembling Aspen,22.6,20.0,61.75,-121.233,185.79
2459,NT,1981,Fort Simpson,33,209,Trembling Aspen,21.1,18.38,61.75,-121.233,176.16
2460,NT,1981,Fort Simpson,33,210,Trembling Aspen,21.1,19.82,61.75,-121.233,162.42
2461,NT,1981,Fort Simpson,33,211,Balsam Poplar,29.5,18.04,61.75,-121.233,280.19
2462,NT,1981,Fort Simpson,33,212,Balsam Poplar,30.5,20.32,61.75,-121.233,231.71
2463,NT,1981,Fort Simpson,33,213,Balsam Poplar,29.5,19.17,61.75,-121.233,293.0
2464,NT,1981,Fort Simpson,33,214,Balsam Poplar,34.0,19.74,61.75,-121.233,384.9
2465,NT,1981,Fort Simpson,33,215,Balsam Poplar,21.2,18.47,61.75,-121.233,121.57
2466,NT,1981,Fort Simpson,33,216,Balsam Poplar,32.4,19.54,61.75,-121.233,393.92
2467,NT,1981,Fort Simpson,33,217,Balsam Poplar,24.6,17.74,61.75,-121.233,165.65
2468,NT,1981,Fort Simpson,33,218,Balsam Poplar,25.1,20.5,61.75,-121.233,170.1
2469,NT,1981,Fort Simpson,33,219,Balsam Poplar,27.2,19.69,61.75,-121.233,26.1
2470,NT,1981,Fort Simpson,33,220,Balsam Poplar,13.2,14.23,61.75,-121.233,34.17
2471,NT,1981,Fort Simpson,33,221,Balsam Poplar,21.3,17.09,61.75,-121.233,114.72
2472,NT,1981,Fort Simpson,33,222,Balsam Poplar,13.7,13.99,61.75,-121.233,39.53
2473,NT,1981,Fort Simpson,33,224,Balsam Poplar,14.1,14.93,61.75,-121.233,41.93
2474,NT,1981,Fort Simpson,33,225,Balsam Poplar,18.8,17.85,61.75,-121.233,90.21
2475,NT,1981,Fort Simpson,33,226,Balsam Poplar,12.5,14.11,61.75,-121.233,32.11
2476,NT,1981,Fort Simpson,33,227,Balsam Poplar,20.0,16.27,61.75,-121.233,102.34
2477,NT,1981,Fort Simpson,33,228,Tamarack Larch,23.6,17.35,61.75,-121.233,168.65
2478,NT,1981,Fort Simpson,33,229,Tamarack Larch,25.3,14.74,61.75,-121.233,183.77
2479,NT,1981,Fort Simpson,33,230,Tamarack Larch,21.2,16.55,61.75,-121.233,141.16
2480,NT,1981,Fort Simpson,33,231,Tamarack Larch,25.5,17.14,61.75,-121.233,182.1
2481,NT,1981,Fort Simpson,33,232,Tamarack Larch,21.3,19.21,61.75,-121.233,162.55
2482,NT,1981,Fort Simpson,33,233,Tamarack Larch,21.7,15.43,61.75,-121.233,132.81
2483,NT,1981,Fort Simpson,33,234,Tamarack Larch,25.4,19.23,61.75,-121.233,211.17
2484,NT,1981,Fort Simpson,33,235,Tamarack Larch,24.6,18.15,61.75,-121.233,200.19
2485,NT,1981,Fort Simpson,33,236,Tamarack Larch,20.5,15.71,61.75,-121.233,110.98
2486,NT,1981,Fort Simpson,33,237,Tamarack Larch,21.6,16.9,61.75,-121.233,141.69
2487,NT,1981,Fort Simpson,33,238,Tamarack Larch,28.2,17.71,61.75,-121.233,271.29
2488,NT,1981,Fort Simpson,33,239,Tamarack Larch,25.5,16.58,61.75,-121.233,194.35
2489,NT,1981,Fort Simpson,33,240,Black Spruce,22.5,14.16,61.75,-121.233,152.99
2490,NT,1981,Fort Simpson,33,241,Tamarack Larch,22.1,17.37,61.75,-121.233,151.31
2491,NT,1981,Fort Simpson,33,242,Trembling Aspen,15.1,14.2,61.75,-121.233,58.26
2492,NT,1981,Fort Simpson,33,243,Tamarack Larch,25.5,18.04,61.75,-121.233,162.88
2493,NT,1981,Fort Simpson,33,244,Trembling Aspen,13.8,15.12,61.75,-121.233,48.76
2494,NT,1981,Fort Simpson,33,245,Tamarack Larch,26.9,16.92,61.75,-121.233,214.06
2495,NT,1981,Fort Simpson,33,246,Tamarack Larch,20.6,15.79,61.75,-121.233,122.0
2496,NT,1981,Fort Simpson,33,247,Black Spruce,22.9,17.01,61.75,-121.233,178.26
2497,NT,1981,Fort Simpson,33,248,Tamarack Larch,25.0,17.87,61.75,-121.233,174.47
2498,NT,1981,Fort Simpson,33,249,Trembling Aspen,14.4,15.37,61.75,-121.233,53.28
2499,NT,1981,Fort Simpson,33,250,Black Spruce,20.8,18.67,61.75,-121.233,123.1
2500,NT,1981,Fort Simpson,33,251,Trembling Aspen,13.6,15.66,61.75,-121.233,54.05
2501,NT,1981,Fort Simpson,33,252,Black Spruce,27.0,17.91,61.75,-121.233,260.04
2502,NT,1981,Fort Simpson,33,253,Balsam Poplar,9.5,9.94,61.75,-121.233,18.62
2503,NT,1981,Fort Simpson,33,254,Balsam Poplar,5.4,7.28,61.75,-121.233,5.22
2504,NT,1981,Fort Simpson,33,256,Balsam Poplar,9.7,11.87,61.75,-121.233,21.47
2505,NT,1981,Fort Simpson,33,257,Balsam Poplar,9.7,10.41,61.75,-121.233,18.18
2506,NT,1981,Fort Simpson,33,258,Balsam Poplar,5.9,6.22,61.75,-121.233,6.67
2507,NT,1981,Fort Simpson,33,259,Balsam Poplar,7.8,9.23,61.75,-121.233,10.37
2508,NT,1981,Fort Simpson,33,260,White Spruce,32.9,23.46,61.75,-121.233,327.65
2509,NT,1981,Fort Simpson,33,261,White Spruce,31.1,23.03,61.75,-121.233,350.57
2510,NT,1981,Fort Simpson,33,262,White Spruce,33.3,23.85,61.75,-121.233,377.42
2511,NT,1981,Fort Simpson,33,263,White Spruce,30.8,22.99,61.75,-121.233,363.84
2512,NT,1981,Hay River,31,265,Balsam Poplar,13.4,12.98,60.833,-115.783,40.78
2513,NT,1981,Hay River,31,266,Balsam Poplar,11.2,10.52,60.833,-115.783,25.06
2514,NT,1981,Hay River,31,267,Balsam Poplar,15.5,15.85,60.833,-115.783,64.99
2515,NT,1981,Hay River,31,268,Balsam Poplar,14.7,18.17,60.833,-115.783,58.83
2516,NT,1981,Hay River,31,269,Balsam Poplar,27.0,20.41,60.833,-115.783,216.74
2517,NT,1981,Hay River,31,270,Balsam Poplar,16.6,17.64,60.833,-115.783,66.53
2518,NT,1981,Hay River,31,271,Balsam Poplar,19.2,18.29,60.833,-115.783,106.54
2519,NT,1981,Hay River,31,272,Balsam Poplar,18.9,18.79,60.833,-115.783,92.31
2520,NT,1981,Hay River,31,273,Balsam Poplar,30.5,15.81,60.833,-115.783,196.49
2521,NT,1981,Hay River,31,274,Balsam Poplar,31.8,21.79,60.833,-115.783,279.74
2522,NT,1981,Hay River,31,275,Balsam Poplar,34.4,15.05,60.833,-115.783,205.43
2523,NT,1981,Fort Simpson,33,276,Black Spruce,22.0,15.64,61.75,-121.233,134.11
2524,NT,1981,Fort Simpson,33,277,Black Spruce,22.1,18.91,61.75,-121.233,161.75
2525,NT,1981,Fort Simpson,33,278,Black Spruce,21.5,14.6,61.75,-121.233,97.12
2526,NT,1981,Fort Simpson,33,279,Black Spruce,21.3,17.37,61.75,-121.233,127.24
2527,NT,1981,Fort Simpson,33,280,Black Spruce,13.1,12.1,61.75,-121.233,49.95
2528,NT,1981,Fort Simpson,33,281,White Spruce,12.8,13.83,61.75,-121.233,33.65
2529,NT,1981,Fort Simpson,33,282,White Spruce,15.6,12.31,61.75,-121.233,46.25
2530,NT,1981,Fort Simpson,33,283,White Spruce,9.6,10.47,61.75,-121.233,18.85
2531,NT,1981,Fort Simpson,33,284,White Spruce,12.9,11.24,61.75,-121.233,37.13
2532,NT,1981,Fort Simpson,33,285,Trembling Aspen,5.7,7.56,61.75,-121.233,4.83
2533,NT,1981,Fort Simpson,33,286,Trembling Aspen,6.7,9.2,61.75,-121.233,8.55
2534,NT,1981,Fort Simpson,33,287,Trembling Aspen,6.4,9.73,61.75,-121.233,7.03
2535,NT,1981,Fort Simpson,33,288,Trembling Aspen,8.1,10.57,61.75,-121.233,12.59
2536,NT,1981,Fort Simpson,33,289,Trembling Aspen,8.1,9.59,61.75,-121.233,14.74
2537,NT,1981,Fort Simpson,33,291,Tamarack Larch,6.6,6.85,61.75,-121.233,7.72
2538,NT,1981,Fort Simpson,33,292,Jack Pine,16.6,18.15,61.75,-121.233,100.19
2539,NT,1981,Fort Simpson,33,293,Tamarack Larch,8.3,7.47,61.75,-121.233,12.98
2540,NT,1981,Fort Simpson,33,294,Jack Pine,11.5,12.21,61.75,-121.233,34.34
2541,NT,1981,Fort Simpson,33,295,Tamarack Larch,6.4,7.14,61.75,-121.233,7.86
2542,NT,1981,Fort Simpson,33,296,Jack Pine,13.6,16.88,61.75,-121.233,71.79
2543,NT,1981,Fort Simpson,33,297,Tamarack Larch,4.6,5.2,61.75,-121.233,6.06
2544,NT,1981,Fort Simpson,33,298,Jack Pine,14.7,14.64,61.75,-121.233,74.55
2545,NT,1981,Fort Simpson,33,299,Tamarack Larch,12.2,13.48,61.75,-121.233,47.83
2546,NT,1981,Fort Simpson,33,300,Jack Pine,8.2,12.35,61.75,-121.233,16.08
2547,NT,1981,Fort Simpson,33,301,Tamarack Larch,10.7,11.56,61.75,-121.233,27.01
2548,NT,1981,Fort Simpson,33,302,Jack Pine,9.9,14.01,61.75,-121.233,27.88
2549,NT,1981,Fort Simpson,33,303,Trembling Aspen,14.5,16.9,61.75,-121.233,65.56
2550,NT,1981,Fort Simpson,33,304,Jack Pine,6.8,9.74,61.75,-121.233,10.08
2551,NT,1981,Fort Simpson,33,305,Trembling Aspen,18.3,19.11,61.75,-121.233,125.5
2552,NT,1981,Fort Simpson,33,306,Jack Pine,5.3,6.68,61.75,-121.233,4.51
2553,NT,1981,Fort Simpson,33,307,White Spruce,3.9,4.51,61.75,-121.233,2.54
2554,NT,1981,Fort Simpson,33,308,Jack Pine,6.9,10.98,61.75,-121.233,10.99
2555,NT,1981,Fort Simpson,33,309,White Spruce,7.4,7.83,61.75,-121.233,18.65
2556,NT,1981,Fort Simpson,33,310,Trembling Aspen,11.2,15.89,61.75,-121.233,36.81
2557,NT,1981,Fort Simpson,33,311,White Spruce,7.6,8.14,61.75,-121.233,12.15
2558,NT,1981,Fort Simpson,33,313,White Spruce,6.6,5.17,61.75,-121.233,6.45
2559,NT,1981,Fort Simpson,33,314,White Spruce,3.7,3.34,61.75,-121.233,2.01
2560,NT,1981,Fort Simpson,33,315,White Spruce,8.6,9.17,61.75,-121.233,14.86
2561,NT,1981,Hay River,31,316,White Spruce,13.1,10.12,60.833,-115.783,31.72
2562,NT,1981,Hay River,31,317,Tamarack Larch,13.9,11.85,60.833,-115.783,47.42
2563,NT,1981,Hay River,31,318,White Spruce,16.4,10.28,60.833,-115.783,57.01
2564,NT,1981,Hay River,31,319,Tamarack Larch,14.7,12.01,60.833,-115.783,60.14
2565,NT,1981,Hay River,31,320,White Spruce,10.5,8.49,60.833,-115.783,20.11
2566,NT,1981,Hay River,31,321,Tamarack Larch,12.2,10.91,60.833,-115.783,30.72
2567,NT,1981,Hay River,31,322,White Spruce,7.3,5.01,60.833,-115.783,9.36
2568,NT,1981,Hay River,31,323,Tamarack Larch,9.3,7.81,60.833,-115.783,16.79
2569,NT,1981,Hay River,31,325,Tamarack Larch,5.8,5.0,60.833,-115.783,6.33
2570,NT,1981,Hay River,31,327,Tamarack Larch,3.1,3.38,60.833,-115.783,1.56
2571,NT,1981,Hay River,31,328,Black Spruce,6.4,6.64,60.833,-115.783,7.44
2572,NT,1981,Hay River,31,329,Black Spruce,5.0,5.23,60.833,-115.783,4.07
2573,NT,1981,Hay River,31,330,Black Spruce,7.2,6.18,60.833,-115.783,8.97
2574,NT,1981,Hay River,31,331,Jack Pine,11.9,13.2,60.833,-115.783,35.03
2575,NT,1981,Hay River,31,332,Jack Pine,11.0,10.1,60.833,-115.783,31.39
2576,NT,1981,Hay River,31,333,Jack Pine,7.5,7.7,60.833,-115.783,10.41
2577,NT,1981,Hay River,31,334,Jack Pine,10.7,12.27,60.833,-115.783,27.7
2578,NT,1981,Hay River,31,335,Jack Pine,6.6,7.69,60.833,-115.783,13.56
2579,NT,1981,Hay River,31,336,Jack Pine,6.5,9.42,60.833,-115.783,9.73
2580,on,1978,,1,1,Balsam Fir,6.3,8.1,,,6.544
2581,on,1978,,1,3,Balsam Fir,15.6,14.77,,,57.387
2582,on,1978,,1,4,Balsam Fir,20.5,16.8,,,126.224
2583,on,1978,,1,5,White Spruce,14.0,11.8,,,39.139
2584,on,1978,,1,6,Balsam Fir,9.2,9.96,,,17.046
2585,on,1978,,1,7,Balsam Fir,16.6,15.0,,,65.846
2586,on,1978,,1,8,Balsam Fir,14.3,17.0,,,56.87
2587,on,1978,,1,9,Balsam Fir,21.4,18.1,,,149.112
2588,on,1978,,1,10,Balsam Fir,12.0,10.3,,,25.493
2589,on,1978,,2,1,Balsam Fir,11.5,12.5,,,20.946
2590,on,1978,,2,2,White Spruce,13.0,14.0,,,40.079
2591,on,1978,,2,3,Balsam Fir,19.0,17.5,,,120.713
2592,on,1978,,2,4,Balsam Fir,21.0,17.2,,,128.374
2593,on,1978,,2,5,Balsam Fir,11.8,14.5,,,36.254
2594,on,1978,,2,5,Beech,14.5,17.54,,,116.58
2595,on,1978,,2,6,Balsam Fir,16.0,15.4,,,65.475
2596,on,1978,,2,7,Balsam Fir,7.0,10.2,,,8.027
2597,on,1978,,2,8,White Spruce,8.0,8.8,,,9.977
2598,on,1978,,2,9,Balsam Fir,12.0,17.7,,,35.062
2599,on,1978,,2,10,Balsam Fir,7.9,10.2,,,10.256
2600,on,1978,,3,1,Balsam Fir,21.5,17.9,,,137.939
2601,on,1978,,3,2,Balsam Fir,11.5,9.0,,,26.863
2602,on,1978,,3,3,Balsam Fir,13.7,16.4,,,43.196
2603,on,1978,,3,4,Balsam Fir,14.9,14.7,,,57.032
2604,on,1978,,3,5,Balsam Fir,14.5,15.5,,,58.305
2605,on,1978,,3,6,Balsam Fir,24.4,18.5,,,186.103
2606,on,1978,,3,7,Balsam Fir,12.8,11.8,,,34.65
2607,on,1978,,3,8,Balsam Fir,15.1,11.5,,,55.149
2608,on,1978,,3,9,Balsam Fir,8.4,9.0,,,18.286
2609,on,1978,,3,10,Balsam Fir,16.2,15.7,,,73.72
2610,on,1978,,3,11,Balsam Fir,9.7,10.6,,,24.056
2611,on,1978,,3,12,Balsam Fir,9.6,9.7,,,21.017
2612,on,1978,,3,13,Balsam Fir,4.3,4.0,,,6.207
2613,on,1978,,3,14,Hop-Hornbeam,12.2,11.88,,,62.215
2614,on,1978,,3,58,Hop-Hornbeam,6.6,9.37,,,12.094
2615,on,1978,,4,1,White Spruce,35.8,23.2,,,500.696
2616,on,1978,,4,3,Balsam Fir,11.8,8.0,,,30.412
2617,on,1978,,4,4,White Spruce,11.0,6.2,,,19.323
2618,on,1978,,4,5,White Spruce,18.5,13.3,,,100.394
2619,on,1978,,4,6,White Spruce,16.5,12.6,,,63.891
2620,on,1978,,4,7,White Spruce,19.4,15.8,,,98.408
2621,on,1978,,4,8,White Spruce,14.6,13.2,,,52.175
2622,on,1978,,4,9,Balsam Fir,14.0,13.5,,,55.038
2623,on,1978,,4,10,Balsam Fir,8.6,8.0,,,15.195
2624,on,1978,,4,11,White Spruce,24.7,15.3,,,154.95
2625,on,1978,,4,12,Balsam Fir,3.4,3.0,,,2.153
2626,on,1978,,5,1,Jack Pine,15.1,20.0,,,80.372
2627,on,1978,,5,2,Jack Pine,22.3,22.9,,,208.691
2628,on,1978,,5,3,Jack Pine,11.4,14.3,,,43.202
2629,on,1978,,5,4,Jack Pine,17.0,20.3,,,103.618
2630,on,1978,,5,5,Jack Pine,25.9,22.7,,,284.874
2631,on,1978,,5,6,Jack Pine,13.6,15.0,,,64.69
2632,on,1978,,5,7,Jack Pine,18.5,20.8,,,131.995
2633,on,1978,,5,8,Jack Pine,15.3,19.4,,,92.398
2634,on,1978,,5,10,Jack Pine,26.8,22.5,,,320.445
2635,on,1978,,5,11,Jack Pine,13.2,18.0,,,62.394
2636,on,1978,,5,12,Jack Pine,21.1,23.5,,,176.555
2637,on,1978,,6,1,Jack Pine,22.8,22.5,,,207.931
2638,on,1978,,6,2,Jack Pine,15.6,20.3,,,94.193
2639,on,1978,,6,3,Jack Pine,14.2,18.6,,,68.064
2640,on,1978,,6,4,Jack Pine,17.5,18.9,,,91.675
2641,on,1978,,6,5,Jack Pine,14.2,17.4,,,77.519
2642,on,1978,,6,6,Jack Pine,21.9,21.0,,,199.53
2643,on,1978,,6,7,Jack Pine,17.9,20.2,,,124.144
2644,on,1978,,6,8,Jack Pine,19.3,21.7,,,165.674
2645,on,1978,,6,9,Jack Pine,20.1,20.9,,,156.55
2646,on,1978,,6,10,Jack Pine,18.5,21.8,,,135.705
2647,on,1978,,7,1,Black Spruce,11.4,14.3,,,37.801
2648,on,1978,,7,2,Black Spruce,15.2,16.2,,,68.312
2649,on,1978,,7,3,Black Spruce,19.0,16.5,,,120.763
2650,on,1978,,7,4,Black Spruce,8.3,10.3,,,13.517
2651,on,1978,,7,5,Black Spruce,16.5,15.9,,,88.271
2652,on,1978,,7,6,Black Spruce,7.5,9.5,,,13.498
2653,on,1978,,7,7,Balsam Fir,6.0,8.0,,,6.423
2654,on,1978,,7,8,White Spruce,7.0,6.3,,,8.092
2655,on,1978,,7,9,Black Spruce,22.2,18.9,,,213.16
2656,on,1978,,7,10,Balsam Fir,9.0,8.2,,,13.637
2657,on,1978,,7,11,Black Spruce,6.8,7.3,,,9.263
2658,on,1978,,7,12,Black Spruce,12.6,12.3,,,47.567
2659,on,1978,,7,13,Black Spruce,10.3,10.9,,,30.189
2660,on,1978,,7,14,Balsam Fir,4.6,2.44,,,1.684
2661,on,1978,,8,1,Black Spruce,12.2,13.0,,,41.905
2662,on,1978,,8,2,Black Spruce,7.2,8.7,,,12.618
2663,on,1978,,8,3,Black Spruce,14.2,14.3,,,71.421
2664,on,1978,,8,4,Black Spruce,11.0,12.8,,,33.715
2665,on,1978,,8,5,Black Spruce,7.8,11.6,,,15.837
2666,on,1978,,8,6,Black Spruce,10.4,10.6,,,30.826
2667,on,1978,,8,7,Black Spruce,15.9,14.0,,,82.813
2668,on,1978,,8,8,Black Spruce,6.0,7.4,,,5.691
2669,on,1978,,8,9,Black Spruce,7.4,10.4,,,14.15
2670,on,1978,,8,10,Black Spruce,16.8,15.0,,,88.493
2671,on,1978,,8,11,Black Spruce,8.2,10.0,,,16.471
2672,on,1978,,8,12,Black Spruce,13.7,13.4,,,63.383
2673,on,1978,,8,13,Black Spruce,9.5,11.3,,,22.725
2674,on,1978,,9,1,Black Spruce,11.0,13.3,,,34.845
2675,on,1978,,9,2,Black Spruce,6.7,8.0,,,11.042
2676,on,1978,,9,2,Red Maple,9.3,10.3,,,57.578
2677,on,1978,,9,3,Black Spruce,17.8,16.0,,,115.81
2678,on,1978,,9,4,Black Spruce,13.5,14.3,,,62.204
2679,on,1978,,9,5,Black Spruce,10.0,14.0,,,34.066
2680,on,1978,,9,6,Black Spruce,10.2,12.6,,,28.23
2681,on,1978,,9,7,Black Spruce,9.1,12.3,,,27.152
2682,on,1978,,9,11,Black Spruce,3.0,3.6,,,1.996
2683,on,1978,,9,12,Hop-Hornbeam,18.5,10.05,,,86.846
2684,on,1978,,9,21,Hop-Hornbeam,7.0,8.5,,,12.234
2685,on,1978,,10,1,White Spruce,20.9,18.7,,,182.069
2686,on,1978,,10,2,White Spruce,6.3,6.3,,,8.861
2687,on,1978,,10,3,White Spruce,17.6,15.5,,,103.092
2688,on,1978,,10,4,White Spruce,7.8,6.7,,,9.151
2689,on,1978,,10,5,White Spruce,20.4,17.8,,,159.351
2690,on,1978,,10,6,White Spruce,20.6,15.9,,,134.366
2691,on,1978,,10,7,White Spruce,17.1,17.0,,,105.885
2692,on,1978,,10,8,White Spruce,14.2,15.7,,,62.012
2693,on,1978,,10,9,White Spruce,11.1,7.0,,,22.695
2694,on,1978,,10,10,White Spruce,15.4,15.1,,,75.226
2695,on,1978,,10,11,Balsam Fir,3.0,3.0,,,10.876
2696,on,1978,,11,2,White Spruce,28.1,20.5,,,279.032
2697,on,1978,,11,3,White Spruce,21.7,13.0,,,124.332
2698,on,1978,,11,4,Black Spruce,12.2,10.9,,,49.674
2699,on,1978,,11,5,Balsam Fir,7.9,7.2,,,14.71
2700,on,1978,,11,6,White Spruce,8.5,6.4,,,14.712
2701,on,1978,,11,7,Balsam Fir,13.3,14.1,,,43.246
2702,on,1978,,11,8,Black Spruce,5.6,4.8,,,6.107
2703,on,1978,,11,10,Black Spruce,16.0,13.0,,,87.159
2704,on,1978,,11,11,Jack Pine,15.3,16.7,,,66.49
2705,on,1978,,11,23,Hop-Hornbeam,5.2,6.3,,,6.328
2706,on,1978,,11,24,Hop-Hornbeam,7.5,7.4,,,14.412
2707,on,1978,,11,27,Hop-Hornbeam,6.1,7.5,,,6.72
2708,on,1978,,11,28,Hop-Hornbeam,6.8,8.0,,,11.632
2709,on,1978,,11,29,Hop-Hornbeam,6.6,7.5,,,11.891
2710,on,1978,,12,1,White Spruce,29.6,21.7,,,318.201
2711,on,1978,,12,2,White Spruce,10.6,11.5,,,28.672
2712,on,1978,,12,3,White Spruce,21.2,22.8,,,176.33
2713,on,1978,,12,4,White Spruce,16.9,13.6,,,69.484
2714,on,1978,,12,5,White Spruce,7.2,7.6,,,8.354
